order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,tier,question_text,L2_tier
1120,2026-01-13T15:12:24.882832+00:00,u028,所有者とパーミッション,23,1,0.14088971978686177,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1121,2026-01-13T15:13:00.882832+00:00,u029,所有者とパーミッション,29,1,0.19093678020660154,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1122,2026-01-13T15:13:28.882832+00:00,u029,所有者とパーミッション,23,0,0.09502705505008638,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1123,2026-01-13T15:13:55.882832+00:00,u029,所有者とパーミッション,24,1,0.29386777496816735,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
1124,2026-01-13T15:14:24.882832+00:00,u029,所有者とパーミッション,19,0,0.12901991163209284,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1125,2026-01-13T15:14:56.882832+00:00,u029,所有者とパーミッション,27,0,0.17314338214586525,Linuxファイル操作,所有者とパーミッション,SGID,3,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？,所有者とパーミッション:t3
1126,2026-01-13T15:15:23.882832+00:00,u029,所有者とパーミッション,25,0,0.3536863871582643,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1127,2026-01-13T15:15:54.882832+00:00,u029,基本的なファイル管理,17,0,0.5762085210891996,Linuxファイル操作,基本的なファイル管理,file,2,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください,基本的なファイル管理:t2
1128,2026-01-13T15:16:22.882832+00:00,u029,所有者とパーミッション,20,0,0.27263863952785655,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1129,2026-01-13T15:17:00.882832+00:00,u029,基本的なファイル管理,17,0,0.5762085210891996,Linuxファイル操作,基本的なファイル管理,file,2,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください,基本的なファイル管理:t2
1130,2026-01-13T15:17:27.882832+00:00,u029,基本的なファイル管理,5,1,0.932580051276927,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1131,2026-01-13T15:18:00.882832+00:00,u029,基本的なファイル管理,9,1,0.666585068952308,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1132,2026-01-13T15:18:30.882832+00:00,u029,基本的なファイル管理,4,1,0.43423673811317487,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1133,2026-01-13T15:18:57.882832+00:00,u029,基本的なファイル管理,17,0,0.5762085210891996,Linuxファイル操作,基本的なファイル管理,file,2,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください,基本的なファイル管理:t2
1134,2026-01-13T15:19:23.882832+00:00,u029,基本的なファイル管理,3,0,0.481390515089515,Linuxファイル操作,基本的なファイル管理,pwd,1,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください,基本的なファイル管理:t1
1135,2026-01-13T15:19:54.882832+00:00,u029,所有者とパーミッション,19,0,0.12901991163209284,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1136,2026-01-13T15:20:27.882832+00:00,u029,所有者とパーミッション,25,0,0.3536863871582643,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1137,2026-01-13T15:20:57.882832+00:00,u029,基本的なファイル管理,10,1,0.8218632907668074,Linuxファイル操作,基本的なファイル管理,mv,1,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
1138,2026-01-13T15:21:27.882832+00:00,u029,基本的なファイル管理,1,0,0.5917638327904429,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1139,2026-01-13T15:21:59.882832+00:00,u029,所有者とパーミッション,18,1,0.48192800894568055,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1140,2026-01-13T15:22:22.882832+00:00,u029,基本的なファイル管理,5,1,0.932580051276927,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1141,2026-01-13T15:23:00.882832+00:00,u029,所有者とパーミッション,26,0,0.3364692314359947,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
1142,2026-01-13T15:23:30.882832+00:00,u029,基本的なファイル管理,3,1,0.481390515089515,Linuxファイル操作,基本的なファイル管理,pwd,1,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください,基本的なファイル管理:t1
1143,2026-01-13T15:23:53.882832+00:00,u029,所有者とパーミッション,22,0,0.4133163362743108,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1144,2026-01-13T15:24:29.882832+00:00,u029,基本的なファイル管理,6,0,0.8784847055533522,Linuxファイル操作,基本的なファイル管理,rm,2,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1145,2026-01-13T15:24:52.882832+00:00,u029,所有者とパーミッション,18,1,0.48192800894568055,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1146,2026-01-13T15:25:23.882832+00:00,u029,所有者とパーミッション,27,0,0.17314338214586525,Linuxファイル操作,所有者とパーミッション,SGID,3,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？,所有者とパーミッション:t3
1147,2026-01-13T15:25:58.882832+00:00,u029,所有者とパーミッション,24,0,0.29386777496816735,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
